Year,Month,Day,Time,Temp,Weather
2012,3,1,00:00,-6.1,Cloudy
2012,3,1,01:00,-5.6,Cloudy
2012,3,1,02:00,-4.9,Cloudy
2012,3,1,03:00,-4.9,Cloudy
2012,3,1,04:00,-4.8,Cloudy
2012,3,1,05:00,-4.7,Snow
2012,3,1,06:00,-3.7,Cloudy
2012,3,1,07:00,-3.7,Cloudy
2012,3,1,08:00,-3.5,Cloudy
2012,3,1,09:00,-2.8,Cloudy
2012,3,1,10:00,-2.4,Cloudy
2012,3,1,11:00,-1.5,Cloudy
2012,3,1,12:00,-0.6,Cloudy
2012,3,1,13:00,-0.5,Cloudy
2012,3,1,14:00,-0.4,Snow
2012,3,1,15:00,-0.2,Snow
2012,3,1,16:00,-0.1,Cloudy
2012,3,1,17:00,0,Cloudy
2012,3,1,18:00,-0.2,Cloudy
2012,3,1,19:00,-0.3,Cloudy
2012,3,1,20:00,-0.7,Snow
2012,3,1,21:00,-0.9,Snow
2012,3,1,22:00,-0.9,Snow
2012,3,1,23:00,-1.1,Snow
2012,3,2,00:00,-1.3,Snow
2012,3,2,01:00,-1.4,Snow
2012,3,2,02:00,-2,Snow
2012,3,2,03:00,-2.2,Snow
2012,3,2,04:00,-2.4,Snow
2012,3,2,05:00,-2.6,Snow
2012,3,2,06:00,-2.6,Snow
2012,3,2,07:00,-2.8,Snow
2012,3,2,08:00,-3,Snow
2012,3,2,09:00,-2.9,Snow
2012,3,2,10:00,-4.1,"Snow,Blowing Snow"
2012,3,2,11:00,-4.7,"Snow,Blowing Snow"
2012,3,2,12:00,-4.9,"Snow,Blowing Snow"
2012,3,2,13:00,-5.2,"Snow,Blowing Snow"
2012,3,2,14:00,-5.4,"Snow,Blowing Snow"
2012,3,2,15:00,-5.9,"Snow,Blowing Snow"
2012,3,2,16:00,-6.3,"Snow,Blowing Snow"
2012,3,2,17:00,-7.7,Snow
2012,3,2,18:00,-8.5,Snow
2012,3,2,19:00,-9,Snow
2012,3,2,20:00,-9.4,Snow
2012,3,2,21:00,-9.5,Snow
2012,3,2,22:00,-9.4,Snow
2012,3,2,23:00,-9.7,Snow
2012,3,3,00:00,-10.4,Snow
2012,3,3,01:00,-11.2,Snow
2012,3,3,02:00,-12.5,Snow
2012,3,3,03:00,-13.3,Snow
2012,3,3,04:00,-14.6,Ice Crystals
2012,3,3,05:00,-16.5,Ice Crystals
2012,3,3,06:00,-17.4,Ice Crystals
2012,3,3,07:00,-19,Mainly Clear
2012,3,3,08:00,-19.4,Clear
2012,3,3,09:00,-18.2,Clear
2012,3,3,10:00,-15.1,Mainly Clear
2012,3,3,11:00,-14.4,Clear
2012,3,3,12:00,-13.5,Clear
