Year,Month,Day,Time,Temp,Weather
2012,4,1,00:00,4.8,Clear
2012,4,1,01:00,2.9,Clear
2012,4,1,02:00,1.9,Mostly Cloudy
2012,4,1,03:00,3.8,Mainly Clear
2012,4,1,04:00,4.8,Mostly Cloudy
2012,4,1,05:00,5.3,Mostly Cloudy
2012,4,1,06:00,5.8,Mostly Cloudy
2012,4,1,07:00,7.2,Mostly Cloudy
2012,4,1,08:00,7.8,Mostly Cloudy
2012,4,1,09:00,9.4,Mostly Cloudy
2012,4,1,10:00,9.8,Rain Showers
2012,4,1,11:00,11.9,Mostly Cloudy
2012,4,1,12:00,15.9,Mainly Clear
2012,4,1,13:00,16.6,Mainly Clear
2012,4,1,14:00,16.9,Mainly Clear
2012,4,1,15:00,17.1,Mainly Clear
2012,4,1,16:00,17.8,Mostly Cloudy
2012,4,1,17:00,17,Mostly Cloudy
2012,4,1,18:00,15.9,Mostly Cloudy
2012,4,1,19:00,14.1,Mostly Cloudy
2012,4,1,20:00,13,Mostly Cloudy
2012,4,1,21:00,13,Mostly Cloudy
2012,4,1,22:00,12.6,Mostly Cloudy
2012,4,1,23:00,12,Mostly Cloudy
2012,4,2,00:00,11.7,Mostly Cloudy
2012,4,2,01:00,11.2,Cloudy
2012,4,2,02:00,11.2,Mostly Cloudy
2012,4,2,03:00,10.7,Mostly Cloudy
2012,4,2,04:00,10.7,Cloudy
2012,4,2,05:00,10.6,Cloudy
2012,4,2,06:00,9.6,Cloudy
2012,4,2,07:00,8.9,Cloudy
2012,4,2,08:00,10.1,Cloudy
2012,4,2,09:00,10.2,Cloudy
2012,4,2,10:00,10.3,Cloudy
2012,4,2,11:00,9.9,Cloudy
2012,4,2,12:00,9.7,Cloudy
2012,4,2,13:00,9.7,Cloudy
2012,4,2,14:00,9.2,Cloudy
2012,4,2,15:00,8.1,Rain
2012,4,2,16:00,7.9,Rain
2012,4,2,17:00,7.9,Cloudy
2012,4,2,18:00,7.8,Cloudy
2012,4,2,19:00,6.7,Mostly Cloudy
2012,4,2,20:00,2,Mainly Clear
2012,4,2,21:00,1.4,Mainly Clear
2012,4,2,22:00,-0.9,Mainly Clear
2012,4,2,23:00,1.1,Clear
2012,4,3,00:00,-0.1,Clear
2012,4,3,01:00,0.2,Clear
2012,4,3,02:00,-0.5,Clear
2012,4,3,03:00,-2.5,Clear
2012,4,3,04:00,-2.8,Clear
2012,4,3,05:00,-3.6,Clear
2012,4,3,06:00,-2.2,Clear
2012,4,3,07:00,-0.1,Clear
2012,4,3,08:00,3.7,Clear
2012,4,3,09:00,6.5,Clear
2012,4,3,10:00,9.6,Clear
2012,4,3,11:00,11.5,Clear
2012,4,3,12:00,12.6,Clear
2012,4,3,13:00,13.2,Clear
2012,4,3,14:00,13.8,Clear
2012,4,3,15:00,13.6,Clear
2012,4,3,16:00,14,Clear
2012,4,3,17:00,13.3,Clear
2012,4,3,18:00,12.8,Clear
2012,4,3,19:00,9.6,Clear
2012,4,3,20:00,7.1,Clear
2012,4,3,21:00,1.1,Clear
2012,4,3,22:00,2.5,Clear
2012,4,3,23:00,1.5,Clear
2012,4,4,00:00,-0.1,Clear
2012,4,4,01:00,-0.1,Clear
2012,4,4,02:00,,
2012,4,4,03:00,-2,Clear
2012,4,4,04:00,-2.1,Clear
2012,4,4,05:00,-1.9,Clear
2012,4,4,06:00,,
2012,4,4,07:00,0.5,Clear
2012,4,4,08:00,6.2,Clear
2012,4,4,09:00,8.7,Clear
2012,4,4,10:00,11.1,Clear
2012,4,4,11:00,12.2,Clear
2012,4,4,12:00,13.8,Clear
2012,4,4,13:00,14.4,Clear
2012,4,4,14:00,14.8,Clear
2012,4,4,15:00,15.6,Clear
2012,4,4,16:00,15.8,Clear
2012,4,4,17:00,15.6,Clear
2012,4,4,18:00,13.9,Clear
2012,4,4,19:00,9.9,Mainly Clear
2012,4,4,20:00,7.1,Mainly Clear
2012,4,4,21:00,7.2,Clear
2012,4,4,22:00,4.5,Clear
2012,4,4,23:00,6.2,Clear
2012,4,5,00:00,4.6,Clear
2012,4,5,01:00,3.4,Clear
2012,4,5,02:00,4.3,Clear
2012,4,5,03:00,3.7,Clear
2012,4,5,04:00,3.9,Clear
2012,4,5,05:00,3.3,Clear
2012,4,5,06:00,2.9,Clear
2012,4,5,07:00,4.4,Clear
2012,4,5,08:00,6.8,Clear
2012,4,5,09:00,9.1,Mainly Clear
2012,4,5,10:00,11.7,Clear
2012,4,5,11:00,13.5,Clear
2012,4,5,12:00,15.9,Mainly Clear
2012,4,5,13:00,17.1,Mainly Clear
2012,4,5,14:00,17.3,Mainly Clear
2012,4,5,15:00,17.9,Mainly Clear
2012,4,5,16:00,17.5,Mainly Clear
2012,4,5,17:00,17,Mainly Clear
2012,4,5,18:00,15.5,Mainly Clear
2012,4,5,19:00,13.6,Mostly Cloudy
2012,4,5,20:00,11.8,Mainly Clear
2012,4,5,21:00,10.8,Clear
2012,4,5,22:00,9.5,Clear
2012,4,5,23:00,8,Clear
2012,4,6,00:00,8.5,Clear
2012,4,6,01:00,7.5,Mainly Clear
2012,4,6,02:00,7.9,Mainly Clear
2012,4,6,03:00,8.7,Mostly Cloudy
2012,4,6,04:00,8.1,Mostly Cloudy
2012,4,6,05:00,7.1,Mostly Cloudy
2012,4,6,06:00,5.8,Mostly Cloudy
2012,4,6,07:00,5.7,Mostly Cloudy
2012,4,6,08:00,7.6,Mostly Cloudy
2012,4,6,09:00,,
2012,4,6,10:00,12.7,Mostly Cloudy
2012,4,6,11:00,15.6,Mostly Cloudy
2012,4,6,12:00,18.2,Mostly Cloudy
2012,4,6,13:00,19.4,Mostly Cloudy
2012,4,6,14:00,19.5,Mostly Cloudy
2012,4,6,15:00,18.5,Mostly Cloudy
2012,4,6,16:00,18.4,Mostly Cloudy
2012,4,6,17:00,18.3,Mostly Cloudy
2012,4,6,18:00,,
2012,4,6,19:00,16.7,Mostly Cloudy
2012,4,6,20:00,15.6,Mostly Cloudy
2012,4,6,21:00,14.1,Mostly Cloudy
2012,4,6,22:00,13.4,Cloudy
2012,4,6,23:00,12.8,Mostly Cloudy
2012,4,7,00:00,12.7,Cloudy
2012,4,7,01:00,12.2,Mainly Clear
2012,4,7,02:00,11.7,Mostly Cloudy
2012,4,7,03:00,11,Cloudy
2012,4,7,04:00,9.7,Mainly Clear
2012,4,7,05:00,10.2,Mostly Cloudy
2012,4,7,06:00,10.7,Cloudy
2012,4,7,07:00,11.1,Rain Showers
2012,4,7,08:00,10.8,Rain Showers
2012,4,7,09:00,10.5,Mainly Clear
2012,4,7,10:00,8.7,Mainly Clear
2012,4,7,11:00,9.6,Mainly Clear
2012,4,7,12:00,8.6,Cloudy
2012,4,7,13:00,7.2,Cloudy
2012,4,7,14:00,6.7,Cloudy
2012,4,7,15:00,6.3,Cloudy
2012,4,7,16:00,5.7,Cloudy
2012,4,7,17:00,5.5,Mostly Cloudy
2012,4,7,18:00,3.4,Rain Showers
2012,4,7,19:00,3.3,Cloudy
2012,4,7,20:00,1.8,Mainly Clear
2012,4,7,21:00,1.7,Mostly Cloudy
2012,4,7,22:00,1.1,Snow
2012,4,7,23:00,1.3,Mostly Cloudy
2012,4,8,00:00,1,Mostly Cloudy
2012,4,8,01:00,-0.2,Mainly Clear
2012,4,8,02:00,-1.6,Clear
2012,4,8,03:00,-2.1,Clear
2012,4,8,04:00,-1.7,Clear
2012,4,8,05:00,-2.1,Mainly Clear
2012,4,8,06:00,-2.3,Mainly Clear
2012,4,8,07:00,-0.2,Mainly Clear
2012,4,8,08:00,2.3,Mainly Clear
2012,4,8,09:00,5.3,Mainly Clear
2012,4,8,10:00,6.8,Mainly Clear
2012,4,8,11:00,7.6,Mainly Clear
2012,4,8,12:00,7.8,Mainly Clear
2012,4,8,13:00,8.6,Mainly Clear
2012,4,8,14:00,7.9,Mainly Clear
2012,4,8,15:00,7.6,Mainly Clear
2012,4,8,16:00,6.1,Mainly Clear
2012,4,8,17:00,2.9,Mainly Clear
2012,4,8,18:00,0.7,Mostly Cloudy
2012,4,8,19:00,0.4,Cloudy
2012,4,8,20:00,-0.4,Mostly Cloudy
2012,4,8,21:00,-0.7,Cloudy
2012,4,8,22:00,-1.5,Mostly Cloudy
2012,4,8,23:00,-1.7,Cloudy
2012,4,9,00:00,,
2012,4,9,01:00,-1.8,Cloudy
2012,4,9,02:00,-2.1,Cloudy
2012,4,9,03:00,-2.9,Cloudy
2012,4,9,04:00,-4,Cloudy
2012,4,9,05:00,-4.2,Mostly Cloudy
2012,4,9,06:00,-5.1,Mostly Cloudy
2012,4,9,07:00,-5.3,Cloudy
2012,4,9,08:00,-4.8,Mostly Cloudy
2012,4,9,09:00,-4.4,Snow
2012,4,9,10:00,-3.1,Mostly Cloudy
2012,4,9,11:00,-3.2,Cloudy
2012,4,9,12:00,-2.5,Cloudy
2012,4,9,13:00,-2.4,Cloudy
2012,4,9,14:00,-1.9,Cloudy
2012,4,9,15:00,-1.6,Mostly Cloudy
2012,4,9,16:00,-2.1,Mostly Cloudy
2012,4,9,17:00,-2.1,Cloudy
2012,4,9,18:00,-2.3,Mostly Cloudy
2012,4,9,19:00,-3.5,Mostly Cloudy
2012,4,9,20:00,-3.8,Mostly Cloudy
2012,4,9,21:00,-4.6,Cloudy
2012,4,9,22:00,-5.1,Mostly Cloudy
2012,4,9,23:00,-6.1,Mostly Cloudy
2012,4,10,00:00,-5.9,Mostly Cloudy
2012,4,10,01:00,,
2012,4,10,02:00,-6.2,Mostly Cloudy
2012,4,10,03:00,-7.3,Mostly Cloudy
2012,4,10,04:00,-7.6,Mostly Cloudy
2012,4,10,05:00,-9.7,Mostly Cloudy
2012,4,10,06:00,-9,Mostly Cloudy
2012,4,10,07:00,-7,Mostly Cloudy
2012,4,10,08:00,-5.1,Mostly Cloudy
2012,4,10,09:00,-4.6,Mostly Cloudy
2012,4,10,10:00,-3.8,Snow
2012,4,10,11:00,-2.9,Cloudy
2012,4,10,12:00,-2.5,Cloudy
2012,4,10,13:00,-0.4,Mostly Cloudy
2012,4,10,14:00,0.2,Mainly Clear
2012,4,10,15:00,1.1,Mainly Clear
2012,4,10,16:00,1.8,Mostly Cloudy
2012,4,10,17:00,2.7,Mainly Clear
2012,4,10,18:00,0.7,Clear
2012,4,10,19:00,-1.6,Clear
2012,4,10,20:00,-3.9,Clear
2012,4,10,21:00,-6.1,Clear
