"Date/Time","Year","Month","Day","Time","Data Quality","Temp","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2011-08-02 00:00","2011","08","02","00:00"," ","23.4","","22.9","","97","","29","","17","","24.1","","97.82","","34","","","","Cloudy"
"2011-08-02 01:00","2011","08","02","01:00"," ","21.6","","20.7","","95","","27","","7","","9.7","","97.75","","30","","","","Moderate Rain Showers"
"2011-08-02 02:00","2011","08","02","02:00"," ","21.2","","20.4","","95","","30","","11","","24.1","","97.83","","29","","","","Cloudy"
"2011-08-02 03:00","2011","08","02","03:00"," ","20.8","","19.9","","95","","32","","13","","24.1","","97.89","","28","","","","Mostly Cloudy"
"2011-08-02 04:00","2011","08","02","04:00"," ","20.9","","18.9","","88","","33","","13","","24.1","","97.95","","28","","","","Mostly Cloudy"
"2011-08-02 05:00","2011","08","02","05:00"," ","19.5","","17.5","","88","","32","","22","","24.1","","97.99","","","","","","Mainly Clear"
"2011-08-02 06:00","2011","08","02","06:00"," ","19.0","","17.2","","89","","31","","13","","24.1","","98.09","","","","","","Clear"
"2011-08-02 07:00","2011","08","02","07:00"," ","20.6","","17.1","","80","","33","","24","","24.1","","98.15","","26","","","","Clear"
"2011-08-02 08:00","2011","08","02","08:00"," ","22.0","","16.5","","71","","33","","28","","24.1","","98.23","","27","","","","Clear"
"2011-08-02 09:00","2011","08","02","09:00"," ","23.4","","17.2","","68","","32","","22","","24.1","","98.27","","29","","","","Clear"
"2011-08-02 10:00","2011","08","02","10:00"," ","24.4","","16.9","","63","","32","","22","","24.1","","98.29","","30","","","","Clear"
"2011-08-02 11:00","2011","08","02","11:00"," ","25.6","","16.1","","56","","32","","26","","24.1","","98.32","","30","","","","Clear"
"2011-08-02 12:00","2011","08","02","12:00"," ","","","","","","","","","","","","","","","","","","",""
"2011-08-02 13:00","2011","08","02","13:00"," ","26.2","","12.5","","43","","32","","30","","24.1","","98.38","","29","","","","Mainly Clear"
"2011-08-02 14:00","2011","08","02","14:00"," ","26.3","","12.0","","41","","32","","24","","24.1","","98.38","","29","","","","Mainly Clear"
"2011-08-02 15:00","2011","08","02","15:00"," ","26.3","","12.3","","42","","32","","26","","24.1","","98.39","","29","","","","Clear"
"2011-08-02 16:00","2011","08","02","16:00"," ","25.9","","10.7","","38","","33","","22","","24.1","","98.42","","28","","","","Mainly Clear"
"2011-08-02 17:00","2011","08","02","17:00"," ","25.9","","11.4","","40","","32","","22","","24.1","","98.41","","28","","","","Mainly Clear"
"2011-08-02 18:00","2011","08","02","18:00"," ","25.1","","11.4","","42","","32","","24","","24.1","","98.41","","27","","","","Mainly Clear"
"2011-08-02 19:00","2011","08","02","19:00"," ","23.0","","14.1","","57","","33","","7","","24.1","","98.38","","26","","","","Mainly Clear"
"2011-08-02 20:00","2011","08","02","20:00"," ","19.7","","14.0","","70","","34","","4","","24.1","","98.38","","","","","","Mainly Clear"
"2011-08-02 21:00","2011","08","02","21:00"," ","17.9","","12.7","","72","","24","","7","","24.1","","98.43","","","","","","Mainly Clear"
"2011-08-02 22:00","2011","08","02","22:00"," ","16.0","","12.5","","80","","28","","7","","24.1","","98.42","","","","","","Mainly Clear"
"2011-08-02 23:00","2011","08","02","23:00"," ","16.3","","12.1","","76","","","","0","","24.1","","98.44","","","","","","Mainly Clear"
"2011-08-03 00:00","2011","08","03","00:00"," ","15.2","","12.3","","83","","","","0","","24.1","","98.43","","","","","","Clear"
"2011-08-03 01:00","2011","08","03","01:00"," ","14.4","","12.6","","89","","","","0","","24.1","","98.42","","","","","","Clear"
"2011-08-03 02:00","2011","08","03","02:00"," ","14.8","","12.2","","84","","17","","4","","24.1","","98.43","","","","","","Clear"
"2011-08-03 03:00","2011","08","03","03:00"," ","14.5","","12.4","","87","","19","","4","","24.1","","98.43","","","","","","Mainly Clear"
"2011-08-03 04:00","2011","08","03","04:00"," ","14.4","","12.6","","89","","16","","9","","24.1","","98.39","","","","","","Mainly Clear"
"2011-08-03 05:00","2011","08","03","05:00"," ","14.5","","12.9","","90","","17","","13","","24.1","","98.41","","","","","","Mainly Clear"
"2011-08-03 06:00","2011","08","03","06:00"," ","15.3","","13.3","","88","","18","","11","","24.1","","98.42","","","","","","Clear"
"2011-08-03 07:00","2011","08","03","07:00"," ","17.4","","13.7","","79","","17","","11","","24.1","","98.40","","","","","","Clear"
"2011-08-03 08:00","2011","08","03","08:00"," ","20.8","","13.3","","62","","17","","19","","24.1","","98.31","","","","","","Mainly Clear"
"2011-08-03 09:00","2011","08","03","09:00"," ","23.1","","14.0","","57","","18","","22","","24.1","","98.31","","26","","","","Mostly Cloudy"
"2011-08-03 10:00","2011","08","03","10:00"," ","23.6","","13.2","","52","","19","","30","","24.1","","98.33","","27","","","","Cloudy"
"2011-08-03 11:00","2011","08","03","11:00"," ","22.7","","14.0","","58","","18","","26","","24.1","","98.23","","26","","","","Rain Showers"
"2011-08-03 12:00","2011","08","03","12:00"," ","22.3","","15.8","","67","","18","","32","","24.1","","98.07","","27","","","","Rain Showers"
"2011-08-03 13:00","2011","08","03","13:00"," ","26.4","","16.0","","53","","20","","35","","24.1","","98.08","","31","","","","Mostly Cloudy"
"2011-08-03 14:00","2011","08","03","14:00"," ","27.9","","15.3","","46","","20","","35","","24.1","","98.07","","32","","","","Mainly Clear"
"2011-08-03 15:00","2011","08","03","15:00"," ","27.5","","16.5","","51","","21","","26","","24.1","","98.05","","32","","","","Mostly Cloudy"
"2011-08-03 16:00","2011","08","03","16:00"," ","28.3","","17.3","","51","","22","","30","","24.1","","97.99","","34","","","","Mainly Clear"
"2011-08-03 17:00","2011","08","03","17:00"," ","28.4","","18.1","","54","","22","","32","","24.1","","97.95","","34","","","","Mainly Clear"
"2011-08-03 18:00","2011","08","03","18:00"," ","27.6","","17.8","","55","","21","","28","","24.1","","97.94","","33","","","","Mainly Clear"
"2011-08-03 19:00","2011","08","03","19:00"," ","26.9","","18.9","","62","","19","","15","","24.1","","97.91","","34","","","","Mainly Clear"
"2011-08-03 20:00","2011","08","03","20:00"," ","25.6","","19.5","","69","","19","","15","","24.1","","97.92","","33","","","","Mainly Clear"
"2011-08-03 21:00","2011","08","03","21:00"," ","23.5","","19.2","","77","","18","","13","","24.1","","97.96","","30","","","","Mostly Cloudy"
"2011-08-03 22:00","2011","08","03","22:00"," ","22.9","","19.7","","82","","19","","13","","24.1","","97.98","","30","","","","Mostly Cloudy"
"2011-08-03 23:00","2011","08","03","23:00"," ","21.6","","19.5","","88","","23","","9","","24.1","","98.01","","29","","","","Mainly Clear"
"2011-08-04 00:00","2011","08","04","00:00"," ","19.4","","18.5","","95","","","","0","","24.1","","98.03","","","","","","Mainly Clear"
"2011-08-04 01:00","2011","08","04","01:00"," ","18.6","","17.7","","95","","15","","4","","24.1","","98.03","","","","","","Clear"
"2011-08-04 02:00","2011","08","04","02:00"," ","18.5","","18.0","","97","","22","","4","","24.1","","98.07","","","","","","Clear"
"2011-08-04 03:00","2011","08","04","03:00"," ","14.9","","14.8","","99","","","","0","","9.7","","98.06","","","","","","Fog"
"2011-08-04 04:00","2011","08","04","04:00"," ","15.5","","15.5","","100","","19","","6","","24.1","","98.06","","","","","","Clear"
"2011-08-04 05:00","2011","08","04","05:00"," ","13.9","","13.8","","99","","29","","11","","24.1","","98.12","","","","","","Mainly Clear"
"2011-08-04 06:00","2011","08","04","06:00"," ","16.1","","16.0","","99","","29","","7","","32.2","","98.17","","","","","","Mostly Cloudy"
"2011-08-04 07:00","2011","08","04","07:00"," ","17.2","","16.0","","93","","27","","9","","16.1","","98.22","","","","","","Rain Showers"
"2011-08-04 08:00","2011","08","04","08:00"," ","18.3","","16.8","","91","","","","0","","24.1","","98.15","","","","","","Mostly Cloudy"
"2011-08-04 09:00","2011","08","04","09:00"," ","23.3","","18.0","","72","","31","","4","","24.1","","98.20","","29","","","","Mainly Clear"
"2011-08-04 10:00","2011","08","04","10:00"," ","26.1","","16.2","","54","","33","","11","","24.1","","98.24","","31","","","","Mainly Clear"
"2011-08-04 11:00","2011","08","04","11:00"," ","27.7","","15.5","","47","","30","","15","","24.1","","98.28","","32","","","","Mainly Clear"
"2011-08-04 12:00","2011","08","04","12:00"," ","28.9","","12.7","","37","","28","","22","","24.1","","98.28","","32","","","","Mainly Clear"
"2011-08-04 13:00","2011","08","04","13:00"," ","29.0","","9.1","","29","","32","","19","","24.1","","98.31","","30","","","","Mainly Clear"
"2011-08-04 14:00","2011","08","04","14:00"," ","29.0","","10.4","","31","","32","","19","","24.1","","98.31","","30","","","","Mainly Clear"
"2011-08-04 15:00","2011","08","04","15:00"," ","29.3","","10.2","","31","","30","","19","","24.1","","98.31","","31","","","","Mainly Clear"
"2011-08-04 16:00","2011","08","04","16:00"," ","29.8","","10.4","","30","","28","","13","","24.1","","98.28","","31","","","","Mainly Clear"
"2011-08-04 17:00","2011","08","04","17:00"," ","29.5","","12.2","","34","","25","","17","","24.1","","98.29","","32","","","","Mainly Clear"
"2011-08-04 18:00","2011","08","04","18:00"," ","28.4","","12.5","","37","","27","","19","","24.1","","98.26","","31","","","","Mainly Clear"
"2011-08-04 19:00","2011","08","04","19:00"," ","26.5","","12.9","","43","","28","","17","","24.1","","98.27","","29","","","","Mainly Clear"
"2011-08-04 20:00","2011","08","04","20:00"," ","21.2","","13.8","","63","","28","","13","","24.1","","98.31","","","","","","Mainly Clear"
"2011-08-04 21:00","2011","08","04","21:00"," ","18.3","","13.8","","75","","33","","11","","24.1","","98.38","","","","","","Mainly Clear"
"2011-08-04 22:00","2011","08","04","22:00"," ","16.5","","13.3","","81","","33","","9","","24.1","","98.44","","","","","","Mainly Clear"
"2011-08-04 23:00","2011","08","04","23:00"," ","15.4","","12.8","","84","","32","","11","","24.1","","98.47","","","","","","Mainly Clear"
"2011-08-05 00:00","2011","08","05","00:00"," ","15.2","","12.2","","82","","31","","9","","24.1","","98.51","","","","","","Mainly Clear"
"2011-08-05 01:00","2011","08","05","01:00"," ","14.5","","12.1","","86","","30","","11","","24.1","","98.54","","","","","","Clear"
"2011-08-05 02:00","2011","08","05","02:00"," ","12.2","","11.0","","92","","33","","7","","24.1","","98.57","","","","","","Clear"
"2011-08-05 03:00","2011","08","05","03:00"," ","12.4","","11.1","","92","","35","","4","","24.1","","98.60","","","","","","Clear"
"2011-08-05 04:00","2011","08","05","04:00"," ","11.3","","10.5","","95","","30","","6","","24.1","","98.63","","","","","","Mainly Clear"
"2011-08-05 05:00","2011","08","05","05:00"," ","10.5","","10.0","","97","","35","","11","","24.1","","98.67","","","","","","Clear"
"2011-08-05 06:00","2011","08","05","06:00"," ","12.5","","11.5","","94","","36","","4","","24.1","","98.72","","","","","","Mainly Clear"
"2011-08-05 07:00","2011","08","05","07:00"," ","17.0","","13.4","","79","","","","0","","24.1","","98.71","","","","","","Mainly Clear"
"2011-08-05 08:00","2011","08","05","08:00"," ","20.2","","13.2","","64","","3","","6","","24.1","","98.73","","","","","","Mainly Clear"
"2011-08-05 09:00","2011","08","05","09:00"," ","22.3","","13.7","","58","","2","","6","","24.1","","98.73","","25","","","","Mainly Clear"
"2011-08-05 10:00","2011","08","05","10:00"," ","23.6","","12.4","","49","","32","","7","","24.1","","98.73","","26","","","","Mainly Clear"
"2011-08-05 11:00","2011","08","05","11:00"," ","25.2","","10.9","","41","","35","","13","","24.1","","98.70","","27","","","","Mostly Cloudy"
"2011-08-05 12:00","2011","08","05","12:00"," ","25.3","","10.9","","40","","35","","15","","24.1","","98.72","","27","","","","Mostly Cloudy"
"2011-08-05 13:00","2011","08","05","13:00"," ","25.9","","11.6","","41","","7","","7","","24.1","","98.68","","28","","","","Mostly Cloudy"
"2011-08-05 14:00","2011","08","05","14:00"," ","25.5","","10.7","","39","","34","","7","","24.1","","98.65","","27","","","","Mostly Cloudy"
"2011-08-05 15:00","2011","08","05","15:00"," ","25.3","","11.1","","41","","34","","11","","24.1","","98.60","","27","","","","Mostly Cloudy"
"2011-08-05 16:00","2011","08","05","16:00"," ","25.3","","12.0","","43","","34","","9","","24.1","","98.57","","28","","","","Mostly Cloudy"
"2011-08-05 17:00","2011","08","05","17:00"," ","25.6","","12.2","","43","","34","","11","","24.1","","98.53","","28","","","","Mostly Cloudy"
"2011-08-05 18:00","2011","08","05","18:00"," ","25.1","","9.5","","37","","34","","11","","24.1","","98.54","","26","","","","Mostly Cloudy"
"2011-08-05 19:00","2011","08","05","19:00"," ","22.6","","12.6","","53","","36","","7","","24.1","","98.56","","25","","","","Mostly Cloudy"
"2011-08-05 20:00","2011","08","05","20:00"," ","19.4","","12.5","","64","","36","","11","","24.1","","98.54","","","","","","Mostly Cloudy"
"2011-08-05 21:00","2011","08","05","21:00"," ","16.3","","12.2","","77","","33","","9","","24.1","","98.58","","","","","","Mainly Clear"
"2011-08-05 22:00","2011","08","05","22:00"," ","15.3","","12.6","","84","","34","","9","","24.1","","98.59","","","","","","Cloudy"
"2011-08-05 23:00","2011","08","05","23:00"," ","15.4","","12.2","","81","","34","","9","","24.1","","98.59","","","","","","Cloudy"
"2011-08-06 00:00","2011","08","06","00:00"," ","15.4","","11.3","","77","","5","","9","","24.1","","98.59","","","","","","Cloudy"
"2011-08-06 01:00","2011","08","06","01:00"," ","14.4","","11.3","","82","","4","","4","","24.1","","98.59","","","","","","Mostly Cloudy"
"2011-08-06 02:00","2011","08","06","02:00"," ","14.5","","11.4","","82","","2","","7","","24.1","","98.56","","","","","","Cloudy"
"2011-08-06 03:00","2011","08","06","03:00"," ","15.3","","11.6","","79","","4","","13","","24.1","","98.55","","","","","","Cloudy"
"2011-08-06 04:00","2011","08","06","04:00"," ","14.3","","11.4","","83","","7","","6","","24.1","","98.56","","","","","","Mostly Cloudy"
"2011-08-06 05:00","2011","08","06","05:00"," ","14.6","","11.3","","81","","4","","7","","24.1","","98.59","","","","","","Mostly Cloudy"
"2011-08-06 06:00","2011","08","06","06:00"," ","14.5","","11.9","","84","","","","0","","24.1","","98.62","","","","","","Mostly Cloudy"
"2011-08-06 07:00","2011","08","06","07:00"," ","17.1","","11.4","","69","","7","","7","","24.1","","98.62","","","","","","Mostly Cloudy"
"2011-08-06 08:00","2011","08","06","08:00"," ","19.2","","10.4","","57","","9","","11","","24.1","","98.61","","","","","","Mostly Cloudy"
"2011-08-06 09:00","2011","08","06","09:00"," ","20.5","","9.6","","50","","8","","17","","24.1","","98.61","","","","","","Mostly Cloudy"
"2011-08-06 10:00","2011","08","06","10:00"," ","21.8","","9.5","","45","","9","","13","","24.1","","98.60","","","","","","Mostly Cloudy"
"2011-08-06 11:00","2011","08","06","11:00"," ","23.0","","8.3","","39","","6","","19","","24.1","","98.60","","","","","","Mostly Cloudy"
"2011-08-06 12:00","2011","08","06","12:00"," ","23.8","","8.6","","38","","8","","17","","24.1","","98.58","","","","","","Mostly Cloudy"
"2011-08-06 13:00","2011","08","06","13:00"," ","23.7","","8.5","","38","","4","","11","","24.1","","98.57","","","","","","Mostly Cloudy"
"2011-08-06 14:00","2011","08","06","14:00"," ","24.1","","7.9","","35","","3","","15","","24.1","","98.57","","","","","","Mostly Cloudy"
"2011-08-06 15:00","2011","08","06","15:00"," ","24.4","","7.9","","35","","5","","15","","24.1","","98.55","","25","","","","Mostly Cloudy"
"2011-08-06 16:00","2011","08","06","16:00"," ","25.7","","6.7","","30","","1","","19","","24.1","","98.50","","26","","","","Mostly Cloudy"
"2011-08-06 17:00","2011","08","06","17:00"," ","24.9","","7.7","","33","","4","","15","","24.1","","98.46","","25","","","","Mostly Cloudy"
"2011-08-06 18:00","2011","08","06","18:00"," ","24.4","","8.6","","37","","4","","17","","24.1","","98.45","","25","","","","Mainly Clear"
"2011-08-06 19:00","2011","08","06","19:00"," ","22.9","","9.6","","43","","5","","9","","24.1","","98.44","","","","","","Mainly Clear"
"2011-08-06 20:00","2011","08","06","20:00"," ","18.3","","11.4","","64","","1","","7","","24.1","","98.47","","","","","","Mainly Clear"
"2011-08-06 21:00","2011","08","06","21:00"," ","16.2","","11.0","","71","","","","0","","24.1","","98.47","","","","","","Mainly Clear"
"2011-08-06 22:00","2011","08","06","22:00"," ","13.4","","10.0","","80","","31","","7","","24.1","","98.50","","","","","","Mainly Clear"
"2011-08-06 23:00","2011","08","06","23:00"," ","13.9","","10.2","","78","","32","","6","","24.1","","98.50","","","","","","Mainly Clear"
"2011-08-07 00:00","2011","08","07","00:00"," ","13.0","","10.1","","83","","","","0","","24.1","","98.45","","","","","","Mainly Clear"
"2011-08-07 01:00","2011","08","07","01:00"," ","11.4","","10.0","","91","","28","","4","","24.1","","98.42","","","","","","Mainly Clear"
"2011-08-07 02:00","2011","08","07","02:00"," ","10.8","","9.4","","91","","","","0","","24.1","","98.42","","","","","","Clear"
"2011-08-07 03:00","2011","08","07","03:00"," ","10.0","","9.1","","94","","29","","7","","24.1","","98.40","","","","","","Clear"
"2011-08-07 04:00","2011","08","07","04:00"," ","9.0","","8.0","","93","","","","0","","24.1","","98.41","","","","","","Clear"
"2011-08-07 05:00","2011","08","07","05:00"," ","9.8","","9.3","","97","","27","","15","","24.1","","98.39","","","","","","Clear"
"2011-08-07 06:00","2011","08","07","06:00"," ","10.9","","10.0","","94","","9","","4","","24.1","","98.45","","","","","","Clear"
"2011-08-07 07:00","2011","08","07","07:00"," ","14.9","","12.7","","87","","","","0","","24.1","","98.45","","","","","","Clear"
"2011-08-07 08:00","2011","08","07","08:00"," ","18.9","","13.2","","69","","","","0","","24.1","","98.41","","","","","","Clear"
"2011-08-07 09:00","2011","08","07","09:00"," ","22.2","","12.0","","52","","19","","6","","24.1","","98.36","","","","","","Clear"
"2011-08-07 10:00","2011","08","07","10:00"," ","23.7","","12.1","","48","","18","","4","","24.1","","98.34","","26","","","","Clear"
"2011-08-07 11:00","2011","08","07","11:00"," ","24.9","","11.8","","44","","18","","9","","24.1","","98.27","","27","","","","Clear"
"2011-08-07 12:00","2011","08","07","12:00"," ","26.3","","10.4","","37","","18","","17","","24.1","","98.24","","28","","","","Mainly Clear"
"2011-08-07 13:00","2011","08","07","13:00"," ","26.5","","10.6","","37","","19","","13","","24.1","","98.15","","28","","","","Mainly Clear"
"2011-08-07 14:00","2011","08","07","14:00"," ","27.6","","10.6","","35","","19","","19","","24.1","","98.07","","29","","","","Mainly Clear"
"2011-08-07 15:00","2011","08","07","15:00"," ","26.4","","11.0","","38","","23","","15","","24.1","","98.09","","28","","","","Mostly Cloudy"
"2011-08-07 16:00","2011","08","07","16:00"," ","26.5","","11.5","","39","","20","","19","","16.1","","97.99","","29","","","","Mostly Cloudy"
"2011-08-07 17:00","2011","08","07","17:00"," ","24.8","","12.3","","46","","20","","19","","19.3","","97.92","","27","","","","Mostly Cloudy"
"2011-08-07 18:00","2011","08","07","18:00"," ","24.0","","11.9","","47","","18","","24","","16.1","","97.83","","26","","","","Mostly Cloudy"
"2011-08-07 19:00","2011","08","07","19:00"," ","22.8","","13.0","","54","","18","","17","","19.3","","97.80","","26","","","","Cloudy"
"2011-08-07 20:00","2011","08","07","20:00"," ","21.9","","12.9","","57","","19","","17","","24.1","","97.80","","25","","","","Mostly Cloudy"
"2011-08-07 21:00","2011","08","07","21:00"," ","18.4","","13.4","","73","","17","","11","","14.5","","97.83","","","","","","Mostly Cloudy"
"2011-08-07 22:00","2011","08","07","22:00"," ","18.9","","13.8","","72","","16","","13","","24.1","","97.73","","","","","","Mostly Cloudy"
"2011-08-07 23:00","2011","08","07","23:00"," ","20.2","","13.7","","66","","17","","17","","24.1","","97.69","","","","","","Mostly Cloudy"
"2011-08-08 00:00","2011","08","08","00:00"," ","20.4","","14.0","","67","","17","","26","","24.1","","97.55","","","","","","Mostly Cloudy"
"2011-08-08 01:00","2011","08","08","01:00"," ","19.6","","14.8","","74","","19","","17","","24.1","","97.45","","","","","","Cloudy"
"2011-08-08 02:00","2011","08","08","02:00"," ","19.6","","15.1","","75","","25","","17","","24.1","","97.48","","","","","","Cloudy"
"2011-08-08 03:00","2011","08","08","03:00"," ","18.9","","15.9","","83","","22","","17","","24.1","","97.45","","","","","","Mostly Cloudy"
"2011-08-08 04:00","2011","08","08","04:00"," ","18.5","","15.7","","84","","21","","24","","24.1","","97.48","","","","","","Mainly Clear"
"2011-08-08 05:00","2011","08","08","05:00"," ","17.5","","15.4","","87","","22","","19","","24.1","","97.42","","","","","","Mainly Clear"
"2011-08-08 06:00","2011","08","08","06:00"," ","17.3","","14.7","","85","","25","","17","","24.1","","97.42","","","","","","Mainly Clear"
"2011-08-08 07:00","2011","08","08","07:00"," ","18.1","","14.1","","77","","26","","19","","24.1","","97.46","","","","","","Clear"
"2011-08-08 08:00","2011","08","08","08:00"," ","19.9","","13.2","","65","","26","","24","","24.1","","97.46","","","","","","Clear"
"2011-08-08 09:00","2011","08","08","09:00"," ","21.3","","11.5","","54","","28","","24","","24.1","","97.47","","","","","","Clear"
"2011-08-08 10:00","2011","08","08","10:00"," ","21.9","","9.9","","46","","28","","24","","24.1","","97.45","","","","","","Clear"
"2011-08-08 11:00","2011","08","08","11:00"," ","21.9","","10.7","","49","","27","","28","","24.1","","97.43","","","","","","Mostly Cloudy"
"2011-08-08 12:00","2011","08","08","12:00"," ","23.4","","10.8","","45","","26","","32","","24.1","","97.40","","25","","","","Mostly Cloudy"
"2011-08-08 13:00","2011","08","08","13:00"," ","21.8","","10.3","","48","","27","","28","","24.1","","97.36","","","","","","Mostly Cloudy"
"2011-08-08 14:00","2011","08","08","14:00"," ","15.9","","12.7","","81","","26","","43","","24.1","","97.41","","","","","","Rain Showers"
"2011-08-08 15:00","2011","08","08","15:00"," ","19.3","","14.6","","74","","28","","26","","24.1","","97.38","","","","","","Mostly Cloudy"
"2011-08-08 16:00","2011","08","08","16:00"," ","19.1","","12.8","","67","","29","","35","","24.1","","97.39","","","","","","Mostly Cloudy"
"2011-08-08 17:00","2011","08","08","17:00"," ","17.3","","14.8","","85","","27","","13","","24.1","","97.38","","","","","","Rain Showers"
"2011-08-08 18:00","2011","08","08","18:00"," ","19.3","","14.0","","71","","35","","13","","24.1","","97.35","","","","","","Mostly Cloudy"
"2011-08-08 19:00","2011","08","08","19:00"," ","16.5","","15.1","","91","","28","","19","","19.3","","97.34","","","","","","Rain Showers"
"2011-08-08 20:00","2011","08","08","20:00"," ","16.1","","15.5","","96","","27","","15","","24.1","","97.34","","","","","","Mostly Cloudy"
"2011-08-08 21:00","2011","08","08","21:00"," ","16.8","","16.0","","95","","32","","20","","24.1","","97.42","","","","","","Mostly Cloudy"
"2011-08-08 22:00","2011","08","08","22:00"," ","16.8","","15.9","","94","","32","","20","","24.1","","97.48","","","","","","Cloudy"
"2011-08-08 23:00","2011","08","08","23:00"," ","16.5","","15.5","","94","","34","","20","","6.4","","97.55","","","","","","Rain Showers,Fog"
"2011-08-09 00:00","2011","08","09","00:00"," ","16.0","","14.4","","90","","34","","26","","24.1","","97.62","","","","","","Mostly Cloudy"
"2011-08-09 01:00","2011","08","09","01:00"," ","15.5","","13.0","","85","","35","","32","","24.1","","97.71","","","","","","Mostly Cloudy"
"2011-08-09 02:00","2011","08","09","02:00"," ","14.8","","12.4","","86","","34","","28","","24.1","","97.76","","","","","","Mostly Cloudy"
"2011-08-09 03:00","2011","08","09","03:00"," ","13.7","","12.4","","92","","33","","24","","24.1","","97.81","","","","","","Clear"
"2011-08-09 04:00","2011","08","09","04:00"," ","12.9","","11.9","","94","","33","","19","","24.1","","97.90","","","","","","Mainly Clear"
"2011-08-09 05:00","2011","08","09","05:00"," ","12.9","","11.9","","94","","33","","19","","24.1","","97.96","","","","","","Mainly Clear"
"2011-08-09 06:00","2011","08","09","06:00"," ","12.5","","12.1","","97","","30","","13","","24.1","","98.03","","","","","","Mainly Clear"
"2011-08-09 07:00","2011","08","09","07:00"," ","14.7","","13.7","","94","","32","","13","","24.1","","98.08","","","","","","Mainly Clear"
