"Date/Time","Year","Month","Day","Time","Data Quality","Temp","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2012-12-01 21:00","2012","12","01","21:00"," ","-7.0","","-8.7","","88","","1","","19","","24.1","","98.32","","","","-14","","Cloudy"
"2012-12-01 22:00","2012","12","01","22:00"," ","-7.5","","-9.5","","86","","1","","15","","24.1","","98.38","","","","-14","","Cloudy"
"2012-12-01 23:00","2012","12","01","23:00"," ","-8.0","","-10.0","","85","","4","","15","","24.1","","98.39","","","","-14","","Cloudy"
"2012-12-02 00:00","2012","12","02","00:00"," ","-8.4","","-10.0","","88","","5","","13","","24.1","","98.42","","","","-14","","Cloudy"
"2012-12-02 01:00","2012","12","02","01:00"," ","-8.4","","-9.8","","90","","5","","4","","24.1","","98.46","","","","-11","","Cloudy"
"2012-12-02 02:00","2012","12","02","02:00"," ","-8.4","","-9.8","","90","","7","","4","","24.1","","98.44","","","","-11","","Cloudy"
"2012-12-02 03:00","2012","12","02","03:00"," ","-8.5","","-9.9","","90","","5","","11","","24.1","","98.40","","","","-14","","Cloudy"
"2012-12-02 04:00","2012","12","02","04:00"," ","-8.1","","-9.5","","90","","7","","6","","24.1","","98.36","","","","-11","","Cloudy"
"2012-12-02 05:00","2012","12","02","05:00"," ","-7.9","","-8.7","","94","","14","","15","","16.1","","98.28","","","","-14","","Cloudy"
"2012-12-02 06:00","2012","12","02","06:00"," ","-7.9","","-8.5","","95","","12","","13","","24.1","","98.23","","","","-14","","Cloudy"
"2012-12-02 07:00","2012","12","02","07:00"," ","-7.3","","-8.3","","93","","14","","15","","16.1","","98.21","","","","-13","","Cloudy"
"2012-12-02 08:00","2012","12","02","08:00"," ","-6.7","","-7.5","","94","","13","","13","","16.1","","98.14","","","","-12","","Cloudy"
"2012-12-02 09:00","2012","12","02","09:00"," ","-5.7","","-6.1","","97","","15","","13","","9.7","","98.07","","","","-11","","Fog"
"2012-12-02 10:00","2012","12","02","10:00"," ","-3.9","","-4.6","","95","","16","","24","","9.7","","97.95","","","","-11","","Fog"
"2012-12-02 11:00","2012","12","02","11:00"," ","-2.8","","-3.2","","97","","17","","24","","6.4","","97.90","","","","-9","","Fog"
"2012-12-02 12:00","2012","12","02","12:00"," ","-1.9","","-2.2","","98","","17","","32","","4.8","","97.79","","","","-9","","Fog"
"2012-12-02 13:00","2012","12","02","13:00"," ","-1.6","","-1.6","","100","","17","","32","","1.2","","97.67","","","","-9","","Fog"
"2012-12-02 14:00","2012","12","02","14:00"," ","-0.9","","-0.9","","100","","17","","26","","0.8","","97.63","","","","-7","","Freezing Fog"
"2012-12-02 15:00","2012","12","02","15:00"," ","-0.7","","-0.7","","100","","17","","26","","0.8","","97.57","","","","-7","","Freezing Fog"
"2012-12-02 16:00","2012","12","02","16:00"," ","-0.4","","-0.4","","100","","17","","22","","0.8","","97.58","","","","-6","","Freezing Fog"
"2012-12-02 17:00","2012","12","02","17:00"," ","-0.3","","-0.3","","100","","15","","17","","0.8","","97.55","","","","-5","","Freezing Fog"
"2012-12-02 18:00","2012","12","02","18:00"," ","-0.1","","-0.1","","100","","14","","20","","2.4","","97.46","","","","-5","","Fog"
"2012-12-02 19:00","2012","12","02","19:00"," ","0.4","","0.4","","100","","14","","26","","3.2","","97.33","","","","","","Fog"
"2012-12-02 20:00","2012","12","02","20:00"," ","0.6","","0.4","","99","","14","","24","","9.7","","97.24","","","","","","Fog"
"2012-12-02 21:00","2012","12","02","21:00"," ","0.7","","0.2","","96","","12","","22","","9.7","","97.13","","","","","","Fog"
"2012-12-02 22:00","2012","12","02","22:00"," ","1.1","","0.5","","96","","12","","26","","16.1","","96.96","","","","","","Mostly Cloudy"
"2012-12-02 23:00","2012","12","02","23:00"," ","1.8","","1.1","","95","","12","","28","","16.1","","96.78","","","","","","Mostly Cloudy"
"2012-12-03 00:00","2012","12","03","00:00"," ","2.5","","1.3","","92","","13","","32","","24.1","","96.67","","","","","","Mostly Cloudy"
"2012-12-03 01:00","2012","12","03","01:00"," ","2.5","","1.3","","92","","13","","24","","24.1","","96.59","","","","","","Mostly Cloudy"
"2012-12-03 02:00","2012","12","03","02:00"," ","2.8","","1.5","","91","","14","","19","","24.1","","96.52","","","","","","Mostly Cloudy"
"2012-12-03 03:00","2012","12","03","03:00"," ","2.8","","1.4","","90","","13","","15","","24.1","","96.50","","","","","","Mostly Cloudy"
"2012-12-03 04:00","2012","12","03","04:00"," ","2.4","","1.3","","92","","16","","13","","24.1","","96.45","","","","","","Cloudy"
"2012-12-03 05:00","2012","12","03","05:00"," ","3.0","","1.8","","92","","18","","13","","24.1","","96.41","","","","","","Cloudy"
"2012-12-03 06:00","2012","12","03","06:00"," ","2.3","","1.4","","94","","25","","20","","12.9","","96.48","","","","","","Cloudy"
"2012-12-03 07:00","2012","12","03","07:00"," ","1.2","","0.9","","98","","27","","22","","8.0","","96.49","","","","","","Rain,Fog"
"2012-12-03 08:00","2012","12","03","08:00"," ","0.8","","0.8","","100","","27","","32","","3.2","","96.61","","","","","","Rain,Fog"
"2012-12-03 09:00","2012","12","03","09:00"," ","0.3","","0.3","","100","","29","","26","","4.0","","96.64","","","","","","Rain,Fog"
"2012-12-03 10:00","2012","12","03","10:00"," ","0.2","","0.2","","100","","28","","24","","8.0","","96.69","","","","","","Rain,Fog"
"2012-12-03 11:00","2012","12","03","11:00"," ","-0.1","","-0.4","","98","","28","","32","","9.7","","96.75","","","","-7","","Fog"
"2012-12-03 12:00","2012","12","03","12:00"," ","-0.7","","-0.9","","99","","28","","37","","3.2","","96.82","","","","-8","","Fog"
"2012-12-03 13:00","2012","12","03","13:00"," ","-1.3","","-2.0","","95","","29","","33","","8.0","","96.84","","","","-8","","Fog"
"2012-12-03 14:00","2012","12","03","14:00"," ","-2.8","","-3.8","","93","","29","","33","","8.0","","96.98","","","","-10","","Freezing Drizzle,Fog"
"2012-12-03 15:00","2012","12","03","15:00"," ","-4.1","","-5.2","","92","","28","","39","","9.7","","97.07","","","","-13","","Freezing Drizzle,Fog"
"2012-12-03 16:00","2012","12","03","16:00"," ","-6.0","","-6.8","","94","","30","","37","","6.4","","97.25","","","","-15","","Snow Grains,Fog"
"2012-12-03 17:00","2012","12","03","17:00"," ","-8.9","","-10.3","","90","","30","","50","","2.4","","97.41","","","","-20","","Snow"
"2012-12-03 18:00","2012","12","03","18:00"," ","-10.2","","-12.0","","87","","30","","39","","12.9","","97.55","","","","-21","","Snow"
"2012-12-03 19:00","2012","12","03","19:00"," ","-10.9","","-12.7","","87","","29","","41","","11.3","","97.71","","","","-22","","Snow"
"2012-12-03 20:00","2012","12","03","20:00"," ","-11.8","","-14.4","","81","","29","","43","","16.1","","97.87","","","","-24","","Snow"
"2012-12-03 21:00","2012","12","03","21:00"," ","-12.0","","-14.1","","84","","30","","41","","24.1","","97.99","","","","-24","","Snow"
"2012-12-03 22:00","2012","12","03","22:00"," ","-12.9","","-15.1","","84","","29","","43","","24.1","","98.06","","","","-25","","Snow"
"2012-12-03 23:00","2012","12","03","23:00"," ","-12.3","","-14.0","","87","","29","","41","","1.6","","98.17","","","","-24","","Snow"
"2012-12-04 00:00","2012","12","04","00:00"," ","-12.5","","-14.1","","88","","29","","43","","3.2","","98.26","","","","-24","","Snow"
"2012-12-04 01:00","2012","12","04","01:00"," ","-13.2","","-15.6","","82","","29","","35","","24.1","","98.41","","","","-24","","Mainly Clear"
"2012-12-04 02:00","2012","12","04","02:00"," ","-13.6","","-16.1","","81","","29","","33","","24.1","","98.52","","","","-25","","Mainly Clear"
"2012-12-04 03:00","2012","12","04","03:00"," ","-13.3","","-15.7","","82","","29","","39","","24.1","","98.64","","","","-25","","Mainly Clear"
"2012-12-04 04:00","2012","12","04","04:00"," ","-13.3","","-15.6","","83","","30","","41","","24.1","","98.75","","","","-25","","Mainly Clear"
"2012-12-04 05:00","2012","12","04","05:00"," ","-13.3","","-15.6","","83","","30","","44","","24.1","","98.84","","","","-26","","Mainly Clear"
"2012-12-04 06:00","2012","12","04","06:00"," ","-13.6","","-15.7","","84","","31","","41","","24.1","","98.98","","","","-26","","Mainly Clear"
"2012-12-04 07:00","2012","12","04","07:00"," ","-14.0","","-15.9","","85","","31","","33","","24.1","","99.11","","","","-25","","Mainly Clear"
"2012-12-04 08:00","2012","12","04","08:00"," ","-14.5","","-16.2","","87","","31","","28","","24.1","","99.22","","","","-25","","Mainly Clear"
"2012-12-04 09:00","2012","12","04","09:00"," ","-14.6","","-16.2","","88","","30","","26","","24.1","","99.35","","","","-25","","Clear"
"2012-12-04 10:00","2012","12","04","10:00"," ","-14.0","","-15.7","","87","","30","","28","","24.1","","99.51","","","","-24","","Clear"
"2012-12-04 11:00","2012","12","04","11:00"," ","-13.2","","-15.1","","86","","30","","22","","24.1","","99.60","","","","-22","","Mainly Clear"
"2012-12-04 12:00","2012","12","04","12:00"," ","-12.6","","-14.5","","86","","31","","28","","24.1","","99.68","","","","-23","","Mainly Clear"
"2012-12-04 13:00","2012","12","04","13:00"," ","-12.3","","-14.2","","86","","31","","26","","24.1","","99.69","","","","-22","","Mainly Clear"
"2012-12-04 14:00","2012","12","04","14:00"," ","-11.9","","-13.9","","85","","30","","19","","24.1","","99.73","","","","-20","","Clear"
"2012-12-04 15:00","2012","12","04","15:00"," ","-12.1","","-14.0","","86","","29","","17","","24.1","","99.78","","","","-20","","Clear"
"2012-12-04 16:00","2012","12","04","16:00"," ","-12.8","","-14.6","","86","","28","","9","","24.1","","99.84","","","","-18","","Clear"
"2012-12-04 17:00","2012","12","04","17:00"," ","-13.9","","-15.1","","91","","28","","11","","24.1","","99.92","","","","-20","","Clear"
"2012-12-04 18:00","2012","12","04","18:00"," ","-16.2","","-16.8","","95","","28","","11","","24.1","","100.00","","","","-23","","Mainly Clear"
"2012-12-04 19:00","2012","12","04","19:00"," ","-17.0","","-17.8","","93","","29","","4","","24.1","","99.95","","","","-20","","Mainly Clear"
"2012-12-04 20:00","2012","12","04","20:00"," ","-16.0","","-16.8","","94","","11","","4","","24.1","","99.90","","","","-19","","Mainly Clear"
"2012-12-04 21:00","2012","12","04","21:00"," ","-15.3","","-16.6","","90","","22","","6","","24.1","","99.92","","","","-20","","Mainly Clear"
"2012-12-04 22:00","2012","12","04","22:00"," ","-15.5","","-16.4","","93","","17","","9","","24.1","","99.94","","","","-21","","Mainly Clear"
"2012-12-04 23:00","2012","12","04","23:00"," ","-15.6","","-16.3","","94","","16","","11","","24.1","","99.90","","","","-22","","Mainly Clear"
"2012-12-05 00:00","2012","12","05","00:00"," ","-15.6","","-16.7","","91","","18","","11","","24.1","","99.94","","","","-22","","Mainly Clear"
"2012-12-05 01:00","2012","12","05","01:00"," ","-13.9","","-15.1","","91","","17","","15","","24.1","","99.81","","","","-22","","Mainly Clear"
"2012-12-05 02:00","2012","12","05","02:00"," ","-12.5","","-14.1","","88","","15","","22","","24.1","","99.69","","","","-21","","Mainly Clear"
"2012-12-05 03:00","2012","12","05","03:00"," ","-11.8","","-13.7","","86","","15","","24","","24.1","","99.62","","","","-21","","Mostly Cloudy"
"2012-12-05 04:00","2012","12","05","04:00"," ","-11.0","","-12.9","","86","","15","","26","","24.1","","99.46","","","","-20","","Mostly Cloudy"
"2012-12-05 05:00","2012","12","05","05:00"," ","-9.9","","-12.8","","79","","16","","28","","24.1","","99.33","","","","-19","","Mostly Cloudy"
"2012-12-05 06:00","2012","12","05","06:00"," ","-9.0","","-11.9","","79","","16","","26","","24.1","","99.29","","","","-18","","Mostly Cloudy"
"2012-12-05 07:00","2012","12","05","07:00"," ","-8.7","","-11.7","","79","","16","","30","","24.1","","99.17","","","","-18","","Mostly Cloudy"
"2012-12-05 08:00","2012","12","05","08:00"," ","-9.4","","-12.0","","81","","15","","39","","24.1","","98.93","","","","-20","","Mostly Cloudy"
"2012-12-05 09:00","2012","12","05","09:00"," ","-8.4","","-11.6","","78","","16","","41","","24.1","","98.81","","","","-19","","Mostly Cloudy"
"2012-12-05 10:00","2012","12","05","10:00"," ","-6.9","","-11.0","","73","","16","","33","","24.1","","98.68","","","","-16","","Mostly Cloudy"
"2012-12-05 11:00","2012","12","05","11:00"," ","-5.7","","-10.3","","70","","17","","44","","24.1","","98.54","","","","-15","","Mostly Cloudy"
"2012-12-05 12:00","2012","12","05","12:00"," ","-4.3","","-9.5","","67","","17","","50","","24.1","","98.32","","","","-14","","Mostly Cloudy"
"2012-12-05 13:00","2012","12","05","13:00"," ","-3.7","","-8.5","","69","","17","","50","","24.1","","98.12","","","","-13","","Mostly Cloudy"
"2012-12-05 14:00","2012","12","05","14:00"," ","-3.0","","-7.6","","71","","18","","48","","24.1","","97.93","","","","-12","","Mostly Cloudy"
"2012-12-05 15:00","2012","12","05","15:00"," ","-2.6","","-7.1","","71","","18","","48","","24.1","","97.77","","","","-12","","Mostly Cloudy"
"2012-12-05 16:00","2012","12","05","16:00"," ","-2.2","","-6.7","","71","","18","","48","","24.1","","97.64","","","","-11","","Mostly Cloudy"
"2012-12-05 17:00","2012","12","05","17:00"," ","-2.0","","-6.1","","73","","17","","54","","24.1","","97.49","","","","-11","","Cloudy"
"2012-12-05 18:00","2012","12","05","18:00"," ","-0.9","","-5.8","","69","","18","","56","","24.1","","97.36","","","","-10","","Cloudy"
"2012-12-05 19:00","2012","12","05","19:00"," ","-0.7","","-5.3","","71","","19","","41","","24.1","","97.41","","","","-8","","Cloudy"
"2012-12-05 20:00","2012","12","05","20:00"," ","-0.6","","-4.7","","74","","19","","41","","24.1","","97.30","","","","-8","","Freezing Rain"
"2012-12-05 21:00","2012","12","05","21:00"," ","-0.4","","-4.8","","72","","18","","39","","24.1","","97.21","","","","-8","","Cloudy"
"2012-12-05 22:00","2012","12","05","22:00"," ","-0.6","","-3.9","","78","","19","","37","","24.1","","97.08","","","","-8","","Freezing Rain"
"2012-12-05 23:00","2012","12","05","23:00"," ","0.0","","-3.9","","75","","18","","39","","24.1","","97.02","","","","-7","","Mostly Cloudy"
"2012-12-06 00:00","2012","12","06","00:00"," ","-0.2","","-3.6","","78","","20","","30","","24.1","","97.00","","","","-7","","Mainly Clear"
"2012-12-06 01:00","2012","12","06","01:00"," ","0.3","","-2.8","","80","","22","","26","","24.1","","97.00","","","","","","Mostly Cloudy"
"2012-12-06 02:00","2012","12","06","02:00"," ","0.7","","-1.8","","83","","31","","43","","24.1","","97.14","","","","","","Cloudy"
"2012-12-06 03:00","2012","12","06","03:00"," ","-2.0","","-3.7","","88","","31","","37","","24.1","","97.33","","","","-10","","Cloudy"
"2012-12-06 04:00","2012","12","06","04:00"," ","-4.1","","-6.3","","85","","31","","43","","24.1","","97.55","","","","-13","","Cloudy"
"2012-12-06 05:00","2012","12","06","05:00"," ","-5.3","","-7.3","","86","","32","","35","","24.1","","97.76","","","","-14","","Cloudy"
"2012-12-06 06:00","2012","12","06","06:00"," ","-6.6","","-8.5","","86","","33","","39","","24.1","","97.88","","","","-16","","Cloudy"
"2012-12-06 07:00","2012","12","06","07:00"," ","-7.1","","-9.4","","84","","32","","33","","24.1","","98.01","","","","-16","","Cloudy"
"2012-12-06 08:00","2012","12","06","08:00"," ","-8.3","","-11.2","","80","","30","","26","","24.1","","98.10","","","","-17","","Mostly Cloudy"
"2012-12-06 09:00","2012","12","06","09:00"," ","-9.2","","-11.9","","81","","32","","20","","24.1","","98.15","","","","-17","","Mostly Cloudy"
"2012-12-06 10:00","2012","12","06","10:00"," ","-8.3","","-11.1","","80","","33","","15","","16.1","","98.24","","","","-15","","Snow"
"2012-12-06 11:00","2012","12","06","11:00"," ","-7.8","","-10.3","","82","","30","","11","","19.3","","98.28","","","","-13","","Snow"
"2012-12-06 12:00","2012","12","06","12:00"," ","-7.1","","-9.4","","84","","26","","11","","11.3","","98.26","","","","-12","","Snow"
"2012-12-06 13:00","2012","12","06","13:00"," ","-6.9","","-9.7","","80","","27","","20","","24.1","","98.26","","","","-14","","Snow"
"2012-12-06 14:00","2012","12","06","14:00"," ","-7.2","","-10.7","","76","","26","","20","","24.1","","98.27","","","","-14","","Mostly Cloudy"
"2012-12-06 15:00","2012","12","06","15:00"," ","-7.3","","-10.9","","75","","27","","22","","24.1","","98.28","","","","-15","","Mainly Clear"
"2012-12-06 16:00","2012","12","06","16:00"," ","-8.1","","-11.5","","76","","27","","19","","24.1","","98.32","","","","-15","","Mainly Clear"
"2012-12-06 17:00","2012","12","06","17:00"," ","-9.4","","-12.1","","81","","26","","7","","24.1","","98.37","","","","-13","","Mainly Clear"
"2012-12-06 18:00","2012","12","06","18:00"," ","-8.8","","-11.3","","82","","28","","15","","24.1","","98.41","","","","-15","","Mainly Clear"
"2012-12-06 19:00","2012","12","06","19:00"," ","-8.6","","-10.4","","87","","30","","11","","24.1","","98.46","","","","-14","","Snow"
"2012-12-06 20:00","2012","12","06","20:00"," ","-8.3","","-11.3","","79","","31","","19","","24.1","","98.50","","","","-16","","Cloudy"
"2012-12-06 21:00","2012","12","06","21:00"," ","-8.7","","-11.5","","80","","35","","24","","24.1","","98.57","","","","-17","","Cloudy"
"2012-12-06 22:00","2012","12","06","22:00"," ","-9.2","","-11.9","","81","","32","","11","","24.1","","98.64","","","","-15","","Cloudy"
"2012-12-06 23:00","2012","12","06","23:00"," ","-9.4","","-11.6","","84","","30","","11","","19.3","","98.66","","","","-15","","Snow"
"2012-12-07 00:00","2012","12","07","00:00"," ","-9.5","","-11.5","","85","","30","","13","","16.1","","98.74","","","","-16","","Snow"
"2012-12-07 01:00","2012","12","07","01:00"," ","-9.6","","-12.8","","77","","31","","19","","16.1","","98.78","","","","-17","","Snow"
"2012-12-07 02:00","2012","12","07","02:00"," ","-9.9","","-13.2","","77","","31","","17","","19.3","","98.81","","","","-17","","Snow"
"2012-12-07 03:00","2012","12","07","03:00"," ","-10.8","","-12.8","","85","","2","","13","","19.3","","98.84","","","","-17","","Snow"
"2012-12-07 04:00","2012","12","07","04:00"," ","-11.1","","-12.9","","87","","1","","7","","19.3","","98.87","","","","-15","","Snow"
"2012-12-07 05:00","2012","12","07","05:00"," ","-11.6","","-13.9","","83","","2","","13","","19.3","","98.91","","","","-18","","Snow"
"2012-12-07 06:00","2012","12","07","06:00"," ","-12.0","","-14.3","","83","","2","","11","","19.3","","98.97","","","","-18","","Snow"
"2012-12-07 07:00","2012","12","07","07:00"," ","-12.7","","-15.7","","78","","36","","17","","24.1","","99.02","","","","-21","","Cloudy"
"2012-12-07 08:00","2012","12","07","08:00"," ","-13.5","","-16.4","","79","","1","","15","","24.1","","99.08","","","","-21","","Mostly Cloudy"
"2012-12-07 09:00","2012","12","07","09:00"," ","-15.2","","-17.6","","82","","36","","9","","24.1","","99.15","","","","-21","","Mostly Cloudy"
"2012-12-07 10:00","2012","12","07","10:00"," ","-14.9","","-17.5","","81","","30","","4","","24.1","","99.22","","","","-18","","Clear"
"2012-12-07 11:00","2012","12","07","11:00"," ","-14.5","","-17.4","","79","","32","","15","","24.1","","99.26","","","","-22","","Clear"
"2012-12-07 12:00","2012","12","07","12:00"," ","-14.1","","-16.8","","80","","32","","19","","24.1","","99.22","","","","-23","","Clear"
"2012-12-07 13:00","2012","12","07","13:00"," ","-14.1","","-17.3","","77","","34","","17","","24.1","","99.21","","","","-22","","Clear"
"2012-12-07 14:00","2012","12","07","14:00"," ","-14.1","","-17.4","","76","","32","","13","","24.1","","99.18","","","","-21","","Clear"
"2012-12-07 15:00","2012","12","07","15:00"," ","-14.4","","-17.4","","78","","32","","11","","24.1","","99.17","","","","-21","","Clear"
"2012-12-07 16:00","2012","12","07","16:00"," ","-15.3","","-18.1","","79","","29","","6","","24.1","","99.22","","","","-20","","Clear"
"2012-12-07 17:00","2012","12","07","17:00"," ","-17.5","","-19.2","","87","","30","","7","","24.1","","99.23","","","","-23","","Clear"
"2012-12-07 18:00","2012","12","07","18:00"," ","-16.7","","-18.5","","86","","27","","7","","24.1","","99.25","","","","-22","","Clear"
"2012-12-07 19:00","2012","12","07","19:00"," ","-19.0","","-20.5","","88","","31","","4","","24.1","","99.26","","","","-22","","Mainly Clear"
"2012-12-07 20:00","2012","12","07","20:00"," ","-19.5","","-19.9","","97","","33","","7","","24.1","","99.24","","","","-25","","Clear"
"2012-12-07 21:00","2012","12","07","21:00"," ","-20.9","","-21.0","","99","","34","","6","","24.1","","99.23","","","","-26","","Clear"
"2012-12-07 22:00","2012","12","07","22:00"," ","-20.7","","-21.6","","92","","3","","9","","24.1","","99.20","","","","-28","","Clear"
"2012-12-07 23:00","2012","12","07","23:00"," ","-20.0","","-21.2","","90","","6","","9","","24.1","","99.18","","","","-27","","Clear"
"2012-12-08 00:00","2012","12","08","00:00"," ","-19.8","","-20.8","","92","","7","","6","","24.1","","99.17","","","","-25","","Clear"
"2012-12-08 01:00","2012","12","08","01:00"," ","-19.0","","-19.8","","93","","7","","7","","24.1","","99.14","","","","-24","","Clear"
"2012-12-08 02:00","2012","12","08","02:00"," ","-19.1","","-20.0","","93","","10","","13","","24.1","","99.10","","","","-27","","Clear"
"2012-12-08 03:00","2012","12","08","03:00"," ","-19.1","","-20.0","","93","","8","","9","","24.1","","99.10","","","","-26","","Clear"
"2012-12-08 04:00","2012","12","08","04:00"," ","-19.6","","-20.4","","93","","8","","11","","24.1","","99.03","","","","-27","","Mainly Clear"
"2012-12-08 05:00","2012","12","08","05:00"," ","-17.7","","-18.6","","93","","10","","15","","24.1","","99.03","","","","-26","","Mostly Cloudy"
"2012-12-08 06:00","2012","12","08","06:00"," ","-17.0","","-18.2","","90","","7","","11","","24.1","","98.99","","","","-24","","Cloudy"
"2012-12-08 07:00","2012","12","08","07:00"," ","-17.2","","-18.2","","92","","6","","9","","24.1","","98.99","","","","-23","","Snow"
"2012-12-08 08:00","2012","12","08","08:00"," ","-17.7","","-18.9","","90","","2","","13","","24.1","","99.01","","","","-26","","Snow"
"2012-12-08 09:00","2012","12","08","09:00"," ","-17.5","","-18.6","","91","","3","","17","","1.6","","99.00","","","","-27","","Snow"
"2012-12-08 10:00","2012","12","08","10:00"," ","","","","","","","","","","","","","","","","","","",""
"2012-12-08 11:00","2012","12","08","11:00"," ","-16.3","","-17.5","","90","","3","","15","","1.6","","99.07","","","","-25","","Snow"
"2012-12-08 12:00","2012","12","08","12:00"," ","-15.8","","-16.9","","91","","3","","19","","3.2","","99.04","","","","-25","","Snow"
"2012-12-08 13:00","2012","12","08","13:00"," ","-14.9","","-16.4","","88","","3","","22","","6.4","","99.01","","","","-24","","Snow"
"2012-12-08 14:00","2012","12","08","14:00"," ","-14.2","","-15.7","","88","","3","","24","","6.4","","99.02","","","","-24","","Snow"
"2012-12-08 15:00","2012","12","08","15:00"," ","-14.9","","-16.3","","89","","2","","32","","8.0","","99.05","","","","-26","","Snow"
"2012-12-08 16:00","2012","12","08","16:00"," ","-15.8","","-17.8","","85","","3","","24","","24.1","","99.14","","","","-26","","Mostly Cloudy"
"2012-12-08 17:00","2012","12","08","17:00"," ","-16.9","","-19.1","","83","","3","","19","","24.1","","99.27","","","","-26","","Mainly Clear"
"2012-12-08 18:00","2012","12","08","18:00"," ","-16.2","","-18.2","","85","","2","","20","","24.1","","99.31","","","","-26","","Mainly Clear"
"2012-12-08 19:00","2012","12","08","19:00"," ","-18.1","","-19.6","","88","","1","","17","","24.1","","99.40","","","","-27","","Mainly Clear"
"2012-12-08 20:00","2012","12","08","20:00"," ","-19.0","","-20.3","","89","","2","","17","","24.1","","99.47","","","","-28","","Clear"
"2012-12-08 21:00","2012","12","08","21:00"," ","-20.6","","-21.6","","92","","2","","11","","24.1","","99.54","","","","-28","","Clear"
"2012-12-08 22:00","2012","12","08","22:00"," ","-20.1","","-21.2","","91","","36","","15","","24.1","","99.61","","","","-29","","Clear"
"2012-12-08 23:00","2012","12","08","23:00"," ","-24.2","","-32.7","","45","","36","","11","","24.1","","99.68","","","","-33","","Clear"
"2012-12-09 00:00","2012","12","09","00:00"," ","-23.0","","-27.5","","67","","35","","11","","24.1","","99.74","","","","-31","","Clear"
"2012-12-09 01:00","2012","12","09","01:00"," ","-24.4","","-27.7","","74","","34","","11","","24.1","","99.77","","","","-33","","Ice Crystals"
"2012-12-09 02:00","2012","12","09","02:00"," ","-24.5","","-27.9","","73","","33","","13","","24.1","","99.84","","","","-34","","Clear"
