Year,Month,Day,Time,Temp,Weather
2011,10,1,00:00,7.8,Clear
2011,10,1,01:00,7.6,Clear
2011,10,1,02:00,7.3,Clear
2011,10,1,03:00,7.4,Clear
2011,10,1,04:00,7.6,Clear
2011,10,1,05:00,7.4,Clear
2011,10,1,06:00,7,Mainly Clear
2011,10,1,07:00,7.1,Mainly Clear
2011,10,1,08:00,8.4,Mainly Clear
2011,10,1,09:00,10.8,Mostly Cloudy
2011,10,1,10:00,13.4,Mostly Cloudy
2011,10,1,11:00,15.1,Mostly Cloudy
2011,10,1,12:00,17.1,Mostly Cloudy
2011,10,1,13:00,19.1,Mainly Clear
2011,10,1,14:00,21,Mainly Clear
2011,10,1,15:00,21.9,Mainly Clear
2011,10,1,16:00,21.9,Mostly Cloudy
2011,10,1,17:00,21,Mostly Cloudy
2011,10,1,18:00,20.2,Mainly Clear
2011,10,1,19:00,15.1,Mainly Clear
2011,10,1,20:00,14.9,Mainly Clear
2011,10,1,21:00,14.2,Mainly Clear
2011,10,1,22:00,13.1,Clear
2011,10,1,23:00,10.9,Clear
2011,10,2,00:00,8.1,Clear
2011,10,2,01:00,8.7,Clear
2011,10,2,02:00,8,Clear
2011,10,2,03:00,8.9,Clear
2011,10,2,04:00,,
2011,10,2,05:00,6.2,Mainly Clear
2011,10,2,06:00,6.4,Mainly Clear
2011,10,2,07:00,6.5,Mainly Clear
2011,10,2,08:00,10.1,Mainly Clear
2011,10,2,09:00,13.6,Mainly Clear
2011,10,2,10:00,15.4,Mainly Clear
2011,10,2,11:00,18.1,Mainly Clear
2011,10,2,12:00,19.8,Mainly Clear
2011,10,2,13:00,21,Mainly Clear
2011,10,2,14:00,22.9,Mainly Clear
2011,10,2,15:00,22.9,Mainly Clear
2011,10,2,16:00,23,Mostly Cloudy
2011,10,2,17:00,22.3,Mostly Cloudy
2011,10,2,18:00,19.1,Mostly Cloudy
2011,10,2,19:00,20.3,Mainly Clear
2011,10,2,20:00,19.3,Mainly Clear
