Year,Month,Day,Time,Temp,Weather
2012,5,15,23:00,5.8,Mainly Clear
2012,5,16,00:00,3.3,Clear
2012,5,16,01:00,1.6,Clear
2012,5,16,02:00,0.9,Clear
2012,5,16,03:00,1,Clear
2012,5,16,04:00,0.7,Mainly Clear
2012,5,16,05:00,0.6,Mainly Clear
2012,5,16,06:00,3.5,Mainly Clear
2012,5,16,07:00,8.8,Mainly Clear
2012,5,16,08:00,10.2,Mostly Cloudy
2012,5,16,09:00,12.3,Mostly Cloudy
2012,5,16,10:00,13,Mostly Cloudy
2012,5,16,11:00,15.1,Mostly Cloudy
2012,5,16,12:00,15.5,Mostly Cloudy
2012,5,16,13:00,17.6,Mostly Cloudy
2012,5,16,14:00,18.4,Mainly Clear
2012,5,16,15:00,18.4,Mostly Cloudy
2012,5,16,16:00,19.3,Mostly Cloudy
2012,5,16,17:00,19.7,Mostly Cloudy
2012,5,16,18:00,19.3,Mostly Cloudy
2012,5,16,19:00,19.2,Mostly Cloudy
2012,5,16,20:00,17.8,Mainly Clear
2012,5,16,21:00,16.2,Mainly Clear
2012,5,16,22:00,15,Mainly Clear
2012,5,16,23:00,13.6,Mainly Clear
2012,5,17,00:00,13.3,Mainly Clear
2012,5,17,01:00,13.6,Mainly Clear
2012,5,17,02:00,12.9,Mainly Clear
2012,5,17,03:00,12.1,Mainly Clear
2012,5,17,04:00,11.7,Mainly Clear
2012,5,17,05:00,12.3,Mostly Cloudy
2012,5,17,06:00,12.9,Mainly Clear
2012,5,17,07:00,16,Mostly Cloudy
2012,5,17,08:00,18.1,Mostly Cloudy
2012,5,17,09:00,20.2,Mostly Cloudy
2012,5,17,10:00,22.1,Mainly Clear
2012,5,17,11:00,23.7,Mainly Clear
2012,5,17,12:00,25.4,Mainly Clear
2012,5,17,13:00,26.5,Mostly Cloudy
2012,5,17,14:00,27.8,Mostly Cloudy
2012,5,17,15:00,28.3,Mostly Cloudy
2012,5,17,16:00,,
2012,5,17,17:00,28.9,Mostly Cloudy
2012,5,17,18:00,28.3,Mostly Cloudy
2012,5,17,19:00,26.4,Mostly Cloudy
2012,5,17,20:00,23.4,Mostly Cloudy
2012,5,17,21:00,21.1,Mostly Cloudy
2012,5,17,22:00,20.1,Mostly Cloudy
2012,5,17,23:00,20.6,Mostly Cloudy
2012,5,18,00:00,17.1,Mostly Cloudy
2012,5,18,01:00,16.9,Mostly Cloudy
2012,5,18,02:00,15.3,Mainly Clear
2012,5,18,03:00,13.7,Mainly Clear
2012,5,18,04:00,11.8,Mainly Clear
2012,5,18,05:00,11.9,Mostly Cloudy
2012,5,18,06:00,12.9,Mostly Cloudy
2012,5,18,07:00,14.7,Mostly Cloudy
2012,5,18,08:00,16,Mostly Cloudy
2012,5,18,09:00,18.3,Mostly Cloudy
2012,5,18,10:00,20.1,Mostly Cloudy
2012,5,18,11:00,21.4,Cloudy
2012,5,18,12:00,22.6,Cloudy
2012,5,18,13:00,21.9,Mostly Cloudy
2012,5,18,14:00,23.9,Mostly Cloudy
2012,5,18,15:00,22.6,Mostly Cloudy
2012,5,18,16:00,19.7,Mostly Cloudy
2012,5,18,17:00,17.8,Mostly Cloudy
2012,5,18,18:00,17.3,Mostly Cloudy
2012,5,18,19:00,14.7,Rain Showers
2012,5,18,20:00,13.2,"Thunderstorms,Rain Showers"
2012,5,18,21:00,13.2,"Thunderstorms,Rain Showers"
2012,5,18,22:00,12.7,Rain Showers
2012,5,18,23:00,11.5,Mainly Clear
2012,5,19,00:00,10.5,Mainly Clear
2012,5,19,01:00,10.2,Mostly Cloudy
2012,5,19,02:00,10.2,Cloudy
2012,5,19,03:00,,
2012,5,19,04:00,9.3,"Drizzle,Fog"
2012,5,19,05:00,9.3,Cloudy
2012,5,19,06:00,9,Cloudy
2012,5,19,07:00,8.6,Cloudy
2012,5,19,08:00,8.7,Rain
2012,5,19,09:00,8.7,Rain
2012,5,19,10:00,8.3,Rain
2012,5,19,11:00,7.8,"Rain,Fog"
2012,5,19,12:00,7.9,"Rain,Fog"
2012,5,19,13:00,8.6,"Rain,Fog"
2012,5,19,14:00,8.7,"Rain,Fog"
2012,5,19,15:00,9,Rain
2012,5,19,16:00,9.7,Cloudy
2012,5,19,17:00,11,Cloudy
2012,5,19,18:00,12.1,Mainly Clear
2012,5,19,19:00,12.1,Mainly Clear
2012,5,19,20:00,9.8,Mainly Clear
2012,5,19,21:00,7.9,Mainly Clear
2012,5,19,22:00,7.9,Mainly Clear
2012,5,19,23:00,7.8,Clear
2012,5,20,00:00,6.2,Mainly Clear
2012,5,20,01:00,7.2,Mainly Clear
2012,5,20,02:00,7.1,Clear
2012,5,20,03:00,7,Clear
2012,5,20,04:00,4.7,Mostly Cloudy
2012,5,20,05:00,4.2,Mostly Cloudy
2012,5,20,06:00,7,Mostly Cloudy
2012,5,20,07:00,9.6,Mostly Cloudy
2012,5,20,08:00,12.8,Mostly Cloudy
2012,5,20,09:00,14.5,Mostly Cloudy
2012,5,20,10:00,15.1,Mainly Clear
2012,5,20,11:00,15.6,Mainly Clear
2012,5,20,12:00,16.4,Mainly Clear
2012,5,20,13:00,17.3,Mainly Clear
2012,5,20,14:00,18.3,Mainly Clear
2012,5,20,15:00,18.1,Mainly Clear
2012,5,20,16:00,18.7,Mainly Clear
2012,5,20,17:00,18.8,Mainly Clear
2012,5,20,18:00,18.6,Mainly Clear
2012,5,20,19:00,16.4,Mainly Clear
2012,5,20,20:00,13,Mainly Clear
2012,5,20,21:00,11,Mainly Clear
2012,5,20,22:00,9.5,Mainly Clear
2012,5,20,23:00,9.5,Clear
2012,5,21,00:00,9,Clear
2012,5,21,01:00,6.9,Clear
2012,5,21,02:00,8,Clear
2012,5,21,03:00,8.4,Clear
2012,5,21,04:00,7.9,Clear
2012,5,21,05:00,8,Mainly Clear
2012,5,21,06:00,9.1,Mainly Clear
2012,5,21,07:00,12.7,Mainly Clear
2012,5,21,08:00,15.8,Mainly Clear
2012,5,21,09:00,18.3,Mostly Cloudy
2012,5,21,10:00,19.5,Mostly Cloudy
2012,5,21,11:00,20.6,Mostly Cloudy
2012,5,21,12:00,20.7,Mostly Cloudy
2012,5,21,13:00,20.2,Cloudy
2012,5,21,14:00,18.7,Cloudy
2012,5,21,15:00,14.7,Rain Showers
2012,5,21,16:00,15.3,Rain Showers
2012,5,21,17:00,15.5,Rain Showers
2012,5,21,18:00,14.4,Rain Showers
2012,5,21,19:00,13.5,Rain Showers
2012,5,21,20:00,12.7,Rain Showers
2012,5,21,21:00,12.6,Rain Showers
2012,5,21,22:00,12.2,Rain Showers
2012,5,21,23:00,12.3,Cloudy
2012,5,22,00:00,12.2,Cloudy
2012,5,22,01:00,12.2,Cloudy
2012,5,22,02:00,11.5,Mostly Cloudy
2012,5,22,03:00,10.7,Mostly Cloudy
2012,5,22,04:00,10.8,Mostly Cloudy
2012,5,22,05:00,11.2,Cloudy
2012,5,22,06:00,11.6,Cloudy
2012,5,22,07:00,13,Mostly Cloudy
2012,5,22,08:00,13.5,Cloudy
2012,5,22,09:00,14.5,Cloudy
2012,5,22,10:00,15.2,Cloudy
2012,5,22,11:00,16.3,Mostly Cloudy
2012,5,22,12:00,16.3,Cloudy
2012,5,22,13:00,16.1,Rain Showers
2012,5,22,14:00,16.3,Rain Showers
2012,5,22,15:00,16.1,Rain Showers
2012,5,22,16:00,16.6,Cloudy
2012,5,22,17:00,16.9,Cloudy
2012,5,22,18:00,17,Cloudy
2012,5,22,19:00,17,Cloudy
2012,5,22,20:00,16.5,Rain Showers
2012,5,22,21:00,15.2,Cloudy
2012,5,22,22:00,15.4,Cloudy
2012,5,22,23:00,15.3,Cloudy
2012,5,23,00:00,14.1,"Thunderstorms,Rain Showers"
2012,5,23,01:00,15.5,Cloudy
2012,5,23,02:00,15.1,Cloudy
2012,5,23,03:00,18.8,Cloudy
2012,5,23,04:00,16.7,Mainly Clear
2012,5,23,05:00,13.5,Mostly Cloudy
2012,5,23,06:00,13.2,Fog
2012,5,23,07:00,14.2,Cloudy
2012,5,23,08:00,15.9,Cloudy
2012,5,23,09:00,16.7,Mostly Cloudy
2012,5,23,10:00,18.5,Mostly Cloudy
2012,5,23,11:00,19.9,Mostly Cloudy
2012,5,23,12:00,20.9,Mostly Cloudy
2012,5,23,13:00,23,Mostly Cloudy
2012,5,23,14:00,22.5,Mostly Cloudy
2012,5,23,15:00,22.2,Mostly Cloudy
2012,5,23,16:00,22.4,Mostly Cloudy
2012,5,23,17:00,21.9,Mostly Cloudy
2012,5,23,18:00,21.5,Mostly Cloudy
2012,5,23,19:00,20.1,Mostly Cloudy
2012,5,23,20:00,17.3,Mostly Cloudy
2012,5,23,21:00,13.2,Mainly Clear
2012,5,23,22:00,12.8,Mainly Clear
2012,5,23,23:00,12,Clear
2012,5,24,00:00,9.9,Clear
2012,5,24,01:00,9,Clear
2012,5,24,02:00,8.1,Clear
2012,5,24,03:00,6.5,Mainly Clear
2012,5,24,04:00,5.8,Fog
2012,5,24,05:00,6.3,Mainly Clear
2012,5,24,06:00,8.6,Mainly Clear
2012,5,24,07:00,10.4,Mainly Clear
2012,5,24,08:00,12.5,Mainly Clear
2012,5,24,09:00,14.2,Mainly Clear
2012,5,24,10:00,14.4,Mostly Cloudy
2012,5,24,11:00,15.8,Mostly Cloudy
2012,5,24,12:00,15.6,Mostly Cloudy
2012,5,24,13:00,16.2,Mostly Cloudy
2012,5,24,14:00,14.6,Cloudy
2012,5,24,15:00,13.9,Cloudy
2012,5,24,16:00,13.2,Cloudy
2012,5,24,17:00,12.2,Cloudy
2012,5,24,18:00,10.3,Drizzle
2012,5,24,19:00,9.7,Cloudy
2012,5,24,20:00,8.4,Drizzle
2012,5,24,21:00,7.6,Drizzle
2012,5,24,22:00,6.9,Rain
2012,5,24,23:00,6.4,Cloudy
2012,5,25,00:00,5.7,Cloudy
2012,5,25,01:00,5.4,Cloudy
2012,5,25,02:00,5.1,Mostly Cloudy
2012,5,25,03:00,4.7,Mostly Cloudy
2012,5,25,04:00,3.6,Mainly Clear
2012,5,25,05:00,3.3,Mainly Clear
2012,5,25,06:00,4.7,Mostly Cloudy
2012,5,25,07:00,5.5,Mostly Cloudy
2012,5,25,08:00,6.5,Rain Showers
2012,5,25,09:00,7,Cloudy
2012,5,25,10:00,8.3,Cloudy
2012,5,25,11:00,8.3,Cloudy
2012,5,25,12:00,8.3,Cloudy
2012,5,25,13:00,8.3,Cloudy
2012,5,25,14:00,8.4,Cloudy
2012,5,25,15:00,8.1,Rain Showers
2012,5,25,16:00,8.2,Rain Showers
2012,5,25,17:00,7.9,Cloudy
2012,5,25,18:00,8.2,Mainly Clear
2012,5,25,19:00,6.6,Mostly Cloudy
2012,5,25,20:00,5.5,Mostly Cloudy
2012,5,25,21:00,5.1,Mostly Cloudy
2012,5,25,22:00,5.2,Mostly Cloudy
2012,5,25,23:00,5.7,Cloudy
2012,5,26,00:00,5.1,Cloudy
2012,5,26,01:00,4.4,Cloudy
2012,5,26,02:00,3.6,Mostly Cloudy
2012,5,26,03:00,3,Cloudy
2012,5,26,04:00,3,Mostly Cloudy
2012,5,26,05:00,3,Cloudy
2012,5,26,06:00,3.8,Mostly Cloudy
2012,5,26,07:00,4.9,Mostly Cloudy
2012,5,26,08:00,6.5,Mostly Cloudy
2012,5,26,09:00,7.9,Mostly Cloudy
2012,5,26,10:00,9.2,Mainly Clear
2012,5,26,11:00,10.3,Mostly Cloudy
2012,5,26,12:00,12.1,Mostly Cloudy
2012,5,26,13:00,11.3,Mostly Cloudy
2012,5,26,14:00,12.5,Mostly Cloudy
2012,5,26,15:00,12.7,Mostly Cloudy
2012,5,26,16:00,,
2012,5,26,17:00,12.8,Mostly Cloudy
